country_code,region_code,name_slug,name,name_normalized,osm_relation_id,wikidata_id,is_capital,lon,lat
br,mg,santo-hipolito,Santo Hipólito,Santo Hipolito,315021,Q1754904,,-44.22169822,-18.28781019
br,mg,santos-dumont,Santos Dumont,Santos Dumont,315026,Q1754760,,-43.55375217,-21.45753199
br,mg,sao-bento-abade,São Bento Abade,Sao Bento Abade,315018,Q1755164,,-45.07536063,-21.57904802
br,mg,sao-bras-do-suacui,São Brás do Suaçuí,Sao Bras do Suacui,315019,Q1788539,,-43.95267465,-20.62650407
br,mg,sao-domingos-das-dores,São Domingos das Dores,Sao Domingos das Dores,315035,Q1754673,,-42.009508,-19.52944607
br,mg,sao-domingos-do-prata,São Domingos do Prata,Sao Domingos do Prata,315034,Q635947,,-42.9603634,-19.8710279
br,mg,sao-felix-de-minas,São Félix de Minas,Sao Felix de Minas,315056,Q1788630,,-41.49035283,-18.58610559
br,mg,sao-francisco,São Francisco,Sao Francisco,315057,Q22066968,,-44.86131274,-15.95256381
br,mg,sao-francisco-de-paula,São Francisco de Paula,Sao Francisco de Paula,315042,Q2382290,,-44.98263062,-20.7135318
br,mg,sao-francisco-de-sales,São Francisco de Sales,Sao Francisco de Sales,315045,Q643392,,-49.76556632,-19.86511436
br,mg,sao-francisco-do-gloria,São Francisco do Glória,Sao Francisco do Gloria,315052,Q1788549,,-42.26822053,-20.79230142
br,mg,sao-geraldo,São Geraldo,Sao Geraldo,315422,Q1788508,,-42.83766413,-20.92084753
br,mg,sao-geraldo-da-piedade,São Geraldo da Piedade,Sao Geraldo da Piedade,315424,Q1754651,,-42.28913507,-18.84403134
br,mg,sao-geraldo-do-baixio,São Geraldo do Baixio,Sao Geraldo do Baixio,315423,Q1788615,,-41.36362824,-18.91880852
br,mg,sao-goncalo-do-abaete,São Gonçalo do Abaeté,Sao Goncalo do Abaete,315375,Q959440,,-45.83424615,-18.34111293
br,mg,sao-goncalo-do-para,São Gonçalo do Pará,Sao Goncalo do Para,315373,Q1788460,,-44.85718898,-19.98568473
br,mg,sao-goncalo-do-rio-abaixo,São Gonçalo do Rio Abaixo,Sao Goncalo do Rio Abaixo,315376,Q1788395,,-43.34804002,-19.8318007
br,mg,sao-goncalo-do-sapucai,São Gonçalo do Sapucaí,Sao Goncalo do Sapucai,315383,Q952405,,-45.59463779,-21.89190514
br,mg,sao-gotardo,São Gotardo,Sao Gotardo,315397,Q1788283,,-46.05314404,-19.31270019
br,mg,sao-joao-batista-do-gloria,São João Batista do Glória,Sao Joao Batista do Gloria,315386,Q1787319,,-46.50346147,-20.63903685
br,mg,sao-joao-da-lagoa,São João da Lagoa,Sao Joao da Lagoa,315384,Q785452,,-44.34908856,-16.85205516
br,mg,sao-joao-da-mata,São João da Mata,Sao Joao da Mata,315395,Q1787264,,-45.92652981,-21.93485282
br,mg,sao-joao-da-ponte,São João da Ponte,Sao Joao da Ponte,315310,Q1787105,,-44.00895511,-15.92451307
br,mg,sao-joao-das-missoes,São João das Missões,Sao Joao das Missoes,315304,Q1787226,,-44.08126229,-14.88253348
br,mg,sao-joao-del-rei,São João del-Rei,Sao Joao del-Rei,315356,Q740965,,-44.26097273,-21.13550897
br,mg,sao-joao-do-manhuacu,São João do Manhuaçu,Sao Joao do Manhuacu,315358,Q1787194,,-42.15215775,-20.39549987
br,mg,sao-joao-do-manteninha,São João do Manteninha,Sao Joao do Manteninha,315355,Q1787661,,-41.15874844,-18.72783749
br,mg,sao-joao-do-oriente,São João do Oriente,Sao Joao do Oriente,315343,Q733528,,-42.1564599,-19.33766613
br,mg,sao-joao-do-pacui,São João do Pacuí,Sao Joao do Pacui,315342,Q1787332,,-44.52957099,-16.53837514
br,mg,sao-joao-do-paraiso,São João do Paraíso,Sao Joao do Paraiso,315265,Q22065096,,-42.01142244,-15.3184381
br,mg,sao-joao-evangelista,São João Evangelista,Sao Joao Evangelista,315253,Q22065095,,-42.77604814,-18.54518683
br,mg,sao-joao-nepomuceno,São João Nepomuceno,Sao Joao Nepomuceno,315255,Q919616,,-43.01128577,-21.53569706
br,mg,sao-joaquim-de-bicas,São Joaquim de Bicas,Sao Joaquim de Bicas,368768,Q666247,,-44.26627302,-20.06346846
br,mg,sao-jose-da-barra,São José da Barra,Sao Jose da Barra,315258,Q1780266,,-46.31932957,-20.72209097
br,mg,sao-jose-da-lapa,São José da Lapa,Sao Jose da Lapa,368797,Q1787340,,-43.9599563,-19.69862682
br,mg,sao-jose-da-safira,São José da Safira,Sao Jose da Safira,315298,Q1787414,,-42.14641052,-18.32511746
br,mg,sao-jose-da-varginha,São José da Varginha,Sao Jose da Varginha,315297,Q1755771,,-44.56105973,-19.70480599
br,mg,sao-jose-do-alegre,São José do Alegre,Sao Jose do Alegre,315296,Q1788432,,-45.53018761,-22.32905525
br,mg,sao-jose-do-divino,São José do Divino,Sao Jose do Divino,315289,Q22065088,,-41.39120878,-18.48326332
br,mg,sao-jose-do-goiabal,São José do Goiabal,Sao Jose do Goiabal,315295,Q1787250,,-42.70986013,-19.92798322
br,mg,sao-jose-do-jacuri,São José do Jacuri,Sao Jose do Jacuri,314788,Q1788487,,-42.66662677,-18.27581075
br,mg,sao-jose-do-mantimento,São José do Mantimento,Sao Jose do Mantimento,314789,Q1760621,,-41.74907282,-20.00599898
br,mg,sao-lourenco,São Lourenço,Sao Lourenco,314792,Q985496,,-45.0533731,-22.11776867
br,mg,sao-miguel-do-anta,São Miguel do Anta,Sao Miguel do Anta,314801,Q1755544,,-42.72089905,-20.70591759
br,mg,sao-pedro-da-uniao,São Pedro da União,Sao Pedro da Uniao,314810,Q1788043,,-46.62132689,-21.1334585
br,mg,sao-pedro-dos-ferros,São Pedro dos Ferros,Sao Pedro dos Ferros,314807,Q979308,,-42.52390093,-20.17190982
br,mg,sao-pedro-do-suacui,São Pedro do Suaçuí,Sao Pedro do Suacui,314806,Q1787699,,-42.60023194,-18.36550576
br,mg,sao-romao,São Romão,Sao Romao,314770,Q539353,,-45.0691352,-16.36863922
br,mg,sao-roque-de-minas,São Roque de Minas,Sao Roque de Minas,314754,Q1755169,,-46.36899493,-20.25067081
br,mg,sao-sebastiao-da-bela-vista,São Sebastião da Bela Vista,Sao Sebastiao da Bela Vista,314711,Q954848,,-45.75478921,-22.15500579
br,mg,sao-sebastiao-da-vargem-alegre,São Sebastião da Vargem Alegre,Sao Sebastiao da Vargem Alegre,314710,Q1787237,,-42.63866589,-21.07383034
br,mg,sao-sebastiao-do-anta,São Sebastião do Anta,Sao Sebastiao do Anta,314714,Q1787309,,-41.9795989,-19.50010709
br,mg,sao-sebastiao-do-maranhao,São Sebastião do Maranhão,Sao Sebastiao do Maranhao,314713,Q1788027,,-42.5657457,-18.09137151
br,mg,sao-sebastiao-do-oeste,São Sebastião do Oeste,Sao Sebastiao do Oeste,314715,Q1787492,,-45.00313399,-20.2740952
br,mg,sao-sebastiao-do-paraiso,São Sebastião do Paraíso,Sao Sebastiao do Paraiso,314725,Q1755708,,-46.98647183,-20.91806545
br,mg,sao-sebastiao-do-rio-preto,São Sebastião do Rio Preto,Sao Sebastiao do Rio Preto,314724,Q1787288,,-43.17473442,-19.28576667
br,mg,sao-sebastiao-do-rio-verde,São Sebastião do Rio Verde,Sao Sebastiao do Rio Verde,314719,Q1787301,,-44.97773605,-22.21505623
br,mg,sao-tiago,São Tiago,Sao Tiago,314733,Q1787130,,-44.50399244,-20.90094635
br,mg,sao-tomas-de-aquino,São Tomás de Aquino,Sao Tomas de Aquino,314735,Q1788424,,-47.09678297,-20.78499439
br,mg,sao-tome-das-letras,São Tomé das Letras,Sao Tome das Letras,314668,Q1638397,,-44.98700845,-21.72072278
br,mg,sao-vicente-de-minas,São Vicente de Minas,Sao Vicente de Minas,314673,Q1770722,,-44.4546835,-21.69747184
br,mg,sapucai-mirim,Sapucaí-Mirim,Sapucai-Mirim,314672,Q1789154,,-45.74092574,-22.75159638
br,mg,sardoa,Sardoá,Sardoa,314671,Q1789104,,-42.36612922,-18.78326535
br,mg,sarzedo,Sarzedo,Sarzedo,368801,Q1789187,,-44.14586736,-20.03453492
br,mg,setubinha,Setubinha,Setubinha,314688,Q588111,,-42.16643831,-17.59701902
br,mg,sem-peixe,Sem-Peixe,Sem-Peixe,314690,Q1789146,,-42.84190173,-20.10253637
br,mg,senador-amaral,Senador Amaral,Senador Amaral,314691,Q1788677,,-46.18023359,-22.58872157
br,mg,senador-cortes,Senador Cortes,Senador Cortes,314684,Q1789116,,-42.9443321,-21.80251696
br,mg,senador-firmino,Senador Firmino,Senador Firmino,314699,Q1789127,,-43.10413039,-20.9180596
br,mg,senador-jose-bento,Senador José Bento,Senador Jose Bento,314701,Q921202,,-46.1794727,-22.16660668
br,mg,senador-modestino-goncalves,Senador Modestino Gonçalves,Senador Modestino Goncalves,314703,Q1788519,,-43.22297547,-17.94602467
br,mg,senhora-de-oliveira,Senhora de Oliveira,Senhora de Oliveira,314692,Q1788595,,-43.33773199,-20.79389976
br,mg,senhora-do-porto,Senhora do Porto,Senhora do Porto,314693,Q1788604,,-43.08175572,-18.89800802
br,mg,senhora-dos-remedios,Senhora dos Remédios,Senhora dos Remedios,314695,Q1788643,,-43.58638195,-21.03308296
br,mg,sericita,Sericita,Sericita,314698,Q1788651,,-42.48200727,-20.47155535
br,mg,seritinga,Seritinga,Seritinga,314681,Q1789225,,-44.52144535,-21.91134928
br,mg,serra-azul-de-minas,Serra Azul de Minas,Serra Azul de Minas,314642,Q432447,,-43.17445931,-18.36227973
br,mg,serra-da-saudade,Serra da Saudade,Serra da Saudade,314648,Q1754911,,-45.79658957,-19.44056225
br,mg,serra-dos-aimores,Serra dos Aimorés,Serra dos Aimores,314652,Q543282,,-40.24316857,-17.78574702
br,mg,serra-do-salitre,Serra do Salitre,Serra do Salitre,314655,Q1788636,,-46.69210873,-19.11179576
br,mg,serrania,Serrania,Serrania,314654,Q593028,,-46.04314494,-21.54668065
br,mg,serranopolis-de-minas,Serranópolis de Minas,Serranopolis de Minas,314657,Q683882,,-42.87438639,-15.80878378
br,mg,serranos,Serranos,Serranos,314656,Q1788624,,-44.50675416,-21.8887818
br,mg,serro,Serro,Serro,314659,Q919904,,-43.38863127,-18.60444225
br,mg,sete-lagoas,Sete Lagoas,Sete Lagoas,314658,Q841226,,-44.23959462,-19.45828742
br,mg,silveirania,Silveirânia,Silveirania,314661,Q1788659,,-43.21787847,-21.16463754
br,mg,silvianopolis,Silvianópolis,Silvianopolis,314619,Q1788562,,-45.83244715,-22.02799726
br,mg,simao-pereira,Simão Pereira,Simao Pereira,314613,Q1788499,,-43.31495581,-21.96485679
br,mg,simonesia,Simonésia,Simonesia,314614,Q767863,,-42.00385675,-20.1220296
br,mg,sobralia,Sobrália,Sobralia,314609,Q1788529,,-42.09865384,-19.23554929
br,mg,soledade-de-minas,Soledade de Minas,Soledade de Minas,314606,Q1788572,,-45.04102264,-22.05920641
br,mg,tabuleiro,Tabuleiro,Tabuleiro,314608,Q608059,,-43.24560526,-21.35757766
br,mg,taiobeiras,Taiobeiras,Taiobeiras,314637,Q1787178,,-42.22791555,-15.81152144
br,mg,taparuba,Taparuba,Taparuba,314636,Q1787155,,-41.61585813,-19.76146958
br,mg,tapira,Tapira,Tapira,314639,Q22065032,,-46.82191536,-19.92557922
br,mg,tapirai,Tapiraí,Tapirai,314638,Q22081071,,-46.01857021,-19.88580561
br,mg,taquaracu-de-minas,Taquaraçu de Minas,Taquaracu de Minas,368774,Q1787098,,-43.68714279,-19.67384805
br,mg,tarumirim,Tarumirim,Tarumirim,314632,Q737667,,-42.00773458,-19.28149487
br,mg,teixeiras,Teixeiras,Teixeiras,314631,Q616133,,-42.8626438,-20.64906653
br,mg,teofilo-otoni,Teófilo Otoni,Teofilo Otoni,314625,Q1637552,,-41.50963517,-17.86253981
br,mg,timoteo,Timóteo,Timoteo,314626,Q737237,,-42.64394231,-19.58405036
br,mg,tiradentes,Tiradentes,Tiradentes,314628,Q1003423,,-44.17269238,-21.10704344
br,mg,tiros,Tiros,Tiros,314583,Q516274,,-45.9635511,-19.00391738
br,mg,tocantins,Tocantins,Tocantins,314598,Q22065025,,-43.01869951,-21.17554953
br,mg,tocos-do-moji,Tocos do Moji,Tocos do Moji,314599,Q1788440,,-46.0964468,-22.37164559
br,mg,toledo,Toledo,Toledo,314600,Q22065023,,-46.37897266,-22.74339481
br,mg,tombos,Tombos,Tombos,314989,Q22065022,,-42.01468162,-20.90258923
br,mg,tres-coracoes,Três Corações,Tres Coracoes,314973,Q1439211,,-45.25493687,-21.69596578
br,mg,tres-marias,Três Marias,Tres Marias,314977,Q1815539,,-45.22573525,-18.20592122
br,mg,tres-pontas,Três Pontas,Tres Pontas,314959,Q1749754,,-45.5154748,-21.36876992
br,mg,tumiritinga,Tumiritinga,Tumiritinga,314961,Q1788450,,-41.63798048,-18.97660766
br,mg,tupaciguara,Tupaciguara,Tupaciguara,314933,Q1787184,,-48.69373588,-18.59935256
br,mg,turmalina,Turmalina,Turmalina,314924,Q22065016,,-42.73041454,-17.28641209
br,mg,turvolandia,Turvolândia,Turvolandia,314923,Q1788481,,-45.79673579,-21.87938901
br,mg,uba,Ubá,Uba,314927,Q922944,,-42.93678646,-21.11859695
br,mg,ubai,Ubaí,Ubai,314929,Q952767,,-44.78708621,-16.29740452
br,mg,ubaporanga,Ubaporanga,Ubaporanga,314930,Q1788403,,-42.10921633,-19.641362
br,mg,uberaba,Uberaba,Uberaba,314874,Q381733,,-47.9836249,-19.71353461
br,mg,uberlandia,Uberlândia,Uberlandia,314875,Q194328,,-48.27795018,-18.91899861
br,mg,umburatiba,Umburatiba,Umburatiba,314863,Q1754681,,-40.57264502,-17.25360721
br,mg,unai,Unaí,Unai,315129,Q1780258,,-46.8999566,-16.35900849
br,mg,uniao-de-minas,União de Minas,Uniao de Minas,315130,Q1787713,,-50.33080294,-19.52973664
br,mg,uruana-de-minas,Uruana de Minas,Uruana de Minas,315132,Q1787170,,-46.25622887,-16.0600252
br,mg,urucania,Urucânia,Urucania,315120,Q1787686,,-42.74122845,-20.35087042
br,mg,urucuia,Urucuia,Urucuia,315123,Q1788050,,-45.73702818,-16.13209102
br,mg,vargem-alegre,Vargem Alegre,Vargem Alegre,315126,Q1805295,,-42.29981548,-19.6007202
br,mg,vargem-bonita,Vargem Bonita,Vargem Bonita,315127,Q1787582,,-46.37245698,-20.32677665
br,mg,vargem-grande-do-rio-pardo,Vargem Grande do Rio Pardo,Vargem Grande do Rio Pardo,315112,Q1787599,,-42.30929087,-15.40240062
br,mg,varginha,Varginha,Varginha,315111,Q983524,,-45.43188614,-21.55708004
br,mg,varjao-de-minas,Varjão de Minas,Varjao de Minas,315117,Q1787279,,-46.03350155,-18.38370446
br,mg,varzea-da-palma,Várzea da Palma,Varzea da Palma,315114,Q1787088,,-44.73034658,-17.59757018
br,mg,varzelandia,Varzelândia,Varzelandia,315156,Q1787139,,-44.02794814,-15.70887105
br,mg,vazante,Vazante,Vazante,315155,Q1754786,,-46.90196689,-17.99103843
br,mg,verdelandia,Verdelândia,Verdelandia,315154,Q1788238,,-43.60602226,-15.59454235
br,mg,veredinha,Veredinha,Veredinha,315153,Q1755586,,-42.73593024,-17.39396908
br,mg,verissimo,Veríssimo,Verissimo,315151,Q22064998,,-48.30371058,-19.66935783
br,mg,vermelho-novo,Vermelho Novo,Vermelho Novo,315150,Q1754736,,-42.26834582,-20.03476609
br,mg,vespasiano,Vespasiano,Vespasiano,368778,Q1012546,,-43.91991519,-19.69303044
br,mg,vicosa,Viçosa,Vicosa,315147,Q1780182,,-42.87947738,-20.75207201
br,mg,vieiras,Vieiras,Vieiras,315146,Q1788420,,-42.24580354,-20.86534069
br,mg,mathias-lobato,Mathias Lobato,Mathias Lobato,315145,Q1790428,,-41.92336046,-18.57958891
br,mg,virgem-da-lapa,Virgem da Lapa,Virgem da Lapa,315143,Q744690,,-42.34328107,-16.80214886
br,mg,virginia,Virgínia,Virginia,315141,Q1787215,,-45.09542516,-22.33697207
br,mg,virginopolis,Virginópolis,Virginopolis,315140,Q1787121,,-42.71480447,-18.82514039
br,mg,virgolandia,Virgolândia,Virgolandia,315138,Q1787203,,-42.31081004,-18.4760617
br,mg,visconde-do-rio-branco,Visconde do Rio Branco,Visconde do Rio Branco,315137,Q1754796,,-42.83938939,-21.01198958
br,mg,volta-grande,Volta Grande,Volta Grande,315179,Q1778624,,-42.54128495,-21.77071115
br,mg,wenceslau-braz,Wenceslau Braz,Wenceslau Braz,315180,Q658813,,-45.35677395,-22.52901304
br,es,afonso-claudio,Afonso Cláudio,Afonso Claudio,1831575,Q1793672,,-41.12545972,-20.07704001
br,es,aguia-branca,Águia Branca,Aguia Branca,1842988,Q1982827,,-40.73663817,-18.98736137
br,es,agua-doce-do-norte,Água Doce do Norte,Agua Doce do Norte,1833461,Q652959,,-40.97645591,-18.54554649
br,es,alegre,Alegre,Alegre,1829622,Q1807909,,-41.53648832,-20.76326514
br,es,alfredo-chaves,Alfredo Chaves,Alfredo Chaves,1825376,Q596538,,-40.76004965,-20.63034754
br,es,alto-rio-novo,Alto Rio Novo,Alto Rio Novo,1832493,Q973430,,-41.01868434,-19.05749961
br,es,anchieta,Anchieta,Anchieta,1823480,Q2019024,,-40.64765894,-20.80561322
br,es,apiaca,Apiacá,Apiaca,1828254,Q2021210,,-41.56337976,-21.15644789
br,es,aracruz,Aracruz,Aracruz,1843539,Q1794219,,-40.27622338,-19.82327774
br,es,atilio-vivacqua,Atilio Vivacqua,Atilio Vivacqua,1828251,Q648890,,-41.19124191,-20.91589662
br,es,baixo-guandu,Baixo Guandu,Baixo Guandu,1831586,Q804041,,-41.01206774,-19.51424613
br,es,barra-de-sao-francisco,Barra de São Francisco,Barra de Sao Francisco,1832495,Q1794183,,-40.89039862,-18.75908905
br,es,boa-esperanca,Boa Esperança,Boa Esperanca,1837757,Q2089691,,-40.30295564,-18.53871516
br,es,bom-jesus-do-norte,Bom Jesus do Norte,Bom Jesus do Norte,1828257,Q1807022,,-41.67581051,-21.12934179
br,es,brejetuba,Brejetuba,Brejetuba,1831573,Q1982959,,-41.28967653,-20.15703419
br,es,cachoeiro-de-itapemirim,Cachoeiro de Itapemirim,Cachoeiro de Itapemirim,1828250,Q1439193,,-41.11191881,-20.85011235
br,es,cariacica,Cariacica,Cariacica,1825819,Q841222,,-40.3905591,-20.2946778
br,es,castelo,Castelo,Castelo,1840271,Q1794952,,-41.2022127,-20.60206509
br,es,colatina,Colatina,Colatina,1838598,Q933380,,-40.63031755,-19.53627008
br,es,conceicao-da-barra,Conceição da Barra,Conceicao da Barra,1834956,Q1998957,,-39.72747442,-18.5984623
br,es,conceicao-do-castelo,Conceição do Castelo,Conceicao do Castelo,1840788,Q1795227,,-41.24534804,-20.36558111
br,es,divino-de-sao-lourenco,Divino de São Lourenço,Divino de Sao Lourenco,1828867,Q1807012,,-41.67997633,-20.62047065
br,es,domingos-martins,Domingos Martins,Domingos Martins,1840925,Q616475,,-40.65939635,-20.36423852
br,es,dores-do-rio-preto,Dores do Rio Preto,Dores do Rio Preto,1828866,Q993623,,-41.84957736,-20.69289391
br,es,ecoporanga,Ecoporanga,Ecoporanga,1833465,Q1794439,,-40.83008116,-18.37525238
br,es,fundao,Fundão,Fundao,1842951,Q593133,,-40.40376544,-19.93344712
br,es,governador-lindenberg,Governador Lindenberg,Governador Lindenberg,1838530,Q1985082,,-40.45776606,-19.25280744
br,es,guacui,Guaçuí,Guacui,1828865,Q1807792,,-41.67949629,-20.77533781
br,es,guarapari,Guarapari,Guarapari,1823223,Q267439,,-40.49502102,-20.66597458
br,es,ibatiba,Ibatiba,Ibatiba,1830501,Q1795195,,-41.507208,-20.23402035
br,es,ibiracu,Ibiraçu,Ibiracu,1842848,Q1807804,,-40.37166618,-19.83188
br,es,ibitirama,Ibitirama,Ibitirama,1828868,Q1807726,,-41.6594124,-20.53873097
br,es,iconha,Iconha,Iconha,1826741,Q595222,,-40.81122105,-20.79714475
br,es,irupi,Irupi,Irupi,1829725,Q1807920,,-41.64752786,-20.34859704
br,es,itaguacu,Itaguaçu,Itaguacu,1842144,Q1793795,,-40.85659849,-19.80250771
br,es,itapemirim,Itapemirim,Itapemirim,1826751,Q1806710,,-40.83614512,-21.01109963
br,es,itarana,Itarana,Itarana,1842157,Q1806714,,-40.87979108,-19.87234801
br,es,iuna,Iúna,Iuna,1829623,Q1793709,,-41.53288869,-20.34859951
br,es,jaguare,Jaguaré,Jaguare,1837214,Q668992,,-40.08614099,-18.90043591
br,es,jeronimo-monteiro,Jerônimo Monteiro,Jeronimo Monteiro,1829621,Q1806739,,-41.40293457,-20.7976979
br,es,joao-neiva,João Neiva,Joao Neiva,1842888,Q1982819,,-40.38088049,-19.7529586
br,es,laranja-da-terra,Laranja da Terra,Laranja da Terra,1831581,Q616506,,-41.05524435,-19.89869345
br,es,linhares,Linhares,Linhares,1843541,Q1755402,,-40.0653058,-19.39810593
br,es,mantenopolis,Mantenópolis,Mantenopolis,1832494,Q1806721,,-41.11773748,-18.86117897
br,es,marataizes,Marataízes,Marataizes,1827270,Q1806661,,-40.83018729,-21.04299628
br,es,marechal-floriano,Marechal Floriano,Marechal Floriano,1826738,Q1806664,,-40.68038343,-20.42670859
br,es,marilandia,Marilândia,Marilandia,1838561,Q1806633,,-40.550951,-19.41281276
br,es,mimoso-do-sul,Mimoso do Sul,Mimoso do Sul,1827273,Q1795062,,-41.36442527,-21.06537351
br,es,montanha,Montanha,Montanha,1833473,Q2013818,,-40.36342088,-18.12685665
br,es,mucurici,Mucurici,Mucurici,1833466,Q339532,,-40.51792684,-18.09723638
br,es,muniz-freire,Muniz Freire,Muniz Freire,1830502,Q1797483,,-41.41751378,-20.45654559
br,es,muqui,Muqui,Muqui,1828252,Q739272,,-41.346214,-20.95369231
br,es,nova-venecia,Nova Venécia,Nova Venecia,1837772,Q734635,,-40.40154788,-18.712906
br,es,pancas,Pancas,Pancas,1832492,Q505326,,-40.8560031,-19.22441979
br,es,pedro-canario,Pedro Canário,Pedro Canario,1834404,Q549543,,-39.95493695,-18.2971915
br,es,pinheiros,Pinheiros,Pinheiros,1837756,Q2018987,,-40.21772808,-18.41332334
br,es,piuma,Piúma,Piuma,1826739,Q1806645,,-40.72798094,-20.8376089
br,es,ponto-belo,Ponto Belo,Ponto Belo,1837247,Q1806678,,-40.53813378,-18.12912609
br,es,presidente-kennedy,Presidente Kennedy,Presidente Kennedy,1827271,Q2021405,,-41.05189563,-21.10014841
br,es,rio-bananal,Rio Bananal,Rio Bananal,1838488,Q1806671,,-40.32247843,-19.27708649
br,es,rio-novo-do-sul,Rio Novo do Sul,Rio Novo do Sul,1828126,Q1994852,,-40.93622836,-20.86458615
br,es,santa-leopoldina,Santa Leopoldina,Santa Leopoldina,1842672,Q678885,,-40.53320961,-20.09889069
br,es,santa-maria-de-jetiba,Santa Maria de Jetibá,Santa Maria de Jetiba,1842175,Q616486,,-40.7416178,-20.02881406
br,es,santa-teresa,Santa Teresa,Santa Teresa,1842745,Q2039418,,-40.59899772,-19.93771432
br,es,sao-domingos-do-norte,São Domingos do Norte,Sao Domingos do Norte,1838487,Q1806625,,-40.62187773,-19.14816851
br,es,sao-gabriel-da-palha,São Gabriel da Palha,Sao Gabriel da Palha,1837825,Q1798735,,-40.52959951,-19.02196475
br,es,sao-jose-do-calcado,São José do Calçado,Sao Jose do Calcado,1828258,Q1806727,,-41.65608785,-21.02613025
br,es,sao-mateus,São Mateus,Sao Mateus,1834958,Q1763574,,-39.8582006,-18.71844697
br,es,sao-roque-do-canaa,São Roque do Canaã,Sao Roque do Canaa,1841179,Q1806620,,-40.64313876,-19.7253072
br,es,serra,Serra,Serra,1826737,Q927537,,-40.27521704,-20.15676984
br,es,sooretama,Sooretama,Sooretama,1837215,Q1806732,,-40.09649081,-19.19194963
br,es,vargem-alta,Vargem Alta,Vargem Alta,1828127,Q762224,,-41.00714836,-20.6716782
br,es,venda-nova-do-imigrante,Venda Nova do Imigrante,Venda Nova do Imigrante,1840859,Q1806745,,-41.12905321,-20.33151818
br,es,viana,Viana,Viana,1825818,Q2020315,,-40.49562434,-20.39086251
br,es,vila-pavao,Vila Pavão,Vila Pavao,1837770,Q505266,,-40.60241141,-18.62080345
br,es,vila-valerio,Vila Valério,Vila Valerio,1837218,Q1806653,,-40.39058978,-18.99361744
br,es,vila-velha,Vila Velha,Vila Velha,1825815,Q334197,,-40.29395664,-20.3383741
br,es,vitoria,Vitória,Vitoria,1825817,Q168376,TRUE,-40.32220873,-20.32015379
br,rj,angra-dos-reis,Angra dos Reis,Angra dos Reis,2217370,Q542829,,-44.31962726,-23.00911594
br,rj,aperibe,Aperibé,Aperibe,2215535,Q1787636,,-42.10491665,-21.61942177
br,rj,araruama,Araruama,Araruama,2215536,Q1761549,,-42.34109602,-22.87743839
br,rj,areal,Areal,Areal,2215537,Q1761573,,-43.10106981,-22.236912
br,rj,armacao-dos-buzios,Armação dos Búzios,Armacao dos Buzios,2215538,Q680119,,-41.88774947,-22.75776379
br,rj,arraial-do-cabo,Arraial do Cabo,Arraial do Cabo,2215539,Q1750235,,-42.02833597,-22.96763828
br,rj,barra-do-pirai,Barra do Piraí,Barra do Pirai,2217372,Q1750175,,-43.82845245,-22.46959629
br,rj,barra-mansa,Barra Mansa,Barra Mansa,2217371,Q808797,,-44.17243137,-22.54530113
br,rj,belford-roxo,Belford Roxo,Belford Roxo,2220781,Q737636,,-43.39962497,-22.76455597
br,rj,bom-jardim,Bom Jardim,Bom Jardim,2215540,Q628978,,-42.41721148,-22.15330523
br,rj,bom-jesus-do-itabapoana,Bom Jesus do Itabapoana,Bom Jesus do Itabapoana,2213687,Q1750011,,-41.6776798,-21.13449744
br,rj,cabo-frio,Cabo Frio,Cabo Frio,2215541,Q735025,,-42.0200748,-22.88076467
br,rj,cachoeiras-de-macacu,Cachoeiras de Macacu,Cachoeiras de Macacu,2219086,Q1983181,,-42.66316436,-22.46757087
br,rj,cambuci,Cambuci,Cambuci,2215542,Q1787650,,-41.908636,-21.57727671
br,rj,carapebus,Carapebus,Carapebus,2212558,Q1787642,,-41.6640106,-22.18259473
br,rj,comendador-levy-gasparian,Comendador Levy Gasparian,Comendador Levy Gasparian,2215546,Q684387,,-43.21722372,-22.03335894
br,rj,campos-dos-goytacazes,Campos dos Goytacazes,Campos dos Goytacazes,2211795,Q689868,,-41.33047649,-21.75189863
br,rj,cantagalo,Cantagalo,Cantagalo,2215543,Q1763072,,-42.3659776,-21.98183986
br,rj,cardoso-moreira,Cardoso Moreira,Cardoso Moreira,2211796,Q1807668,,-41.61329635,-21.49615736
br,rj,carmo,Carmo,Carmo,2215544,Q1765089,,-42.60971764,-21.92931178
br,rj,casimiro-de-abreu,Casimiro de Abreu,Casimiro de Abreu,8259411,Q1761688,,-42.20421054,-22.4795365
br,rj,conceicao-de-macabu,Conceição de Macabu,Conceicao de Macabu,2212559,Q601169,,-41.86775851,-22.08787153
br,rj,cordeiro,Cordeiro,Cordeiro,2215547,Q534937,,-42.36303054,-22.02777656
br,rj,duas-barras,Duas Barras,Duas Barras,2215548,Q1786966,,-42.51509763,-22.05890609
br,rj,duque-de-caxias,Duque de Caxias,Duque de Caxias,2220782,Q193021,,-43.30988807,-22.78525325
br,rj,engenheiro-paulo-de-frontin,Engenheiro Paulo de Frontin,Engenheiro Paulo de Frontin,2219087,Q1787607,,-43.67947683,-22.54368466
br,rj,guapimirim,Guapimirim,Guapimirim,2220783,Q1761565,,-42.9783297,-22.51959579
br,rj,iguaba-grande,Iguaba Grande,Iguaba Grande,2215549,Q1761488,,-42.22212454,-22.83905698
br,rj,itaborai,Itaboraí,Itaborai,2220784,Q841244,,-42.86034343,-22.74586302
